"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1500000US240317005001","Block Group 1; Census Tract 7005; Montgomery County; Maryland","1308","409","710","233","679","219","31","75","31","75","0","14","0","14","0","14","0","14","1","4","1","4","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","41","0","14","564","337",
"1500000US240317005002","Block Group 2; Census Tract 7005; Montgomery County; Maryland","966","255","687","225","675","227","12","20","12","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","38","0","14","0","14","0","14","0","14","257","135",
"1500000US240317005003","Block Group 3; Census Tract 7005; Montgomery County; Maryland","1222","361","739","219","662","231","77","103","77","103","0","14","0","14","0","14","0","14","12","18","0","14","0","14","12","18","0","14","0","14","10","16","0","14","0","14","32","39","0","14","429","244",
"1500000US240317006041","Block Group 1; Census Tract 7006.04; Montgomery County; Maryland","910","362","581","404","528","327","53","86","53","86","0","14","0","14","0","14","0","14","6","17","0","14","6","17","0","14","0","14","0","14","0","14","0","14","0","14","16","24","0","14","307","241",
"1500000US240317006042","Block Group 2; Census Tract 7006.04; Montgomery County; Maryland","1220","276","700","189","643","176","57","63","43","51","14","22","0","14","0","14","0","14","92","105","0","14","92","105","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","428","140",
"1500000US240317006043","Block Group 3; Census Tract 7006.04; Montgomery County; Maryland","793","240","497","188","457","179","40","32","40","32","0","14","0","14","0","14","0","14","39","37","0","14","39","37","0","14","0","14","0","14","0","14","0","14","0","14","0","14","110","122","147","97",
"1500000US240317006044","Block Group 4; Census Tract 7006.04; Montgomery County; Maryland","726","263","468","159","433","162","35","57","0","14","0","14","35","57","0","14","0","14","17","28","0","14","17","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","241","150",
"1500000US240317006061","Block Group 1; Census Tract 7006.06; Montgomery County; Maryland","417","157","246","101","237","100","9","14","9","14","0","14","0","14","0","14","0","14","6","10","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","34","36","131","122",
"1500000US240317006062","Block Group 2; Census Tract 7006.06; Montgomery County; Maryland","696","194","514","193","492","192","22","24","0","14","0","14","10","15","12","18","0","14","7","11","0","14","7","11","0","14","0","14","0","14","0","14","0","14","0","14","2","4","0","14","173","79",
"1500000US240317006063","Block Group 3; Census Tract 7006.06; Montgomery County; Maryland","839","212","489","135","336","106","153","121","124","87","29","42","0","14","0","14","0","14","64","46","23","29","20","23","21","30","0","14","0","14","0","14","0","14","11","17","14","24","0","14","261","150",
"1500000US240317006081","Block Group 1; Census Tract 7006.08; Montgomery County; Maryland","624","194","402","151","357","158","45","49","45","49","0","14","0","14","0","14","0","14","18","27","0","14","18","27","0","14","0","14","0","14","0","14","0","14","0","14","10","20","11","17","183","103",
"1500000US240317006082","Block Group 2; Census Tract 7006.08; Montgomery County; Maryland","591","127","396","116","321","113","75","60","64","60","11","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","10","0","14","9","14","3","5","0","14","177","75",
"1500000US240317006083","Block Group 3; Census Tract 7006.08; Montgomery County; Maryland","905","232","636","220","592","219","44","46","38","44","0","14","6","11","0","14","0","14","41","41","24","37","17","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","228","101",
"1500000US240317006084","Block Group 4; Census Tract 7006.08; Montgomery County; Maryland","410","165","176","85","160","80","16","20","16","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","16","7","11","217","148",
"1500000US240317006101","Block Group 1; Census Tract 7006.10; Montgomery County; Maryland","925","133","602","133","537","127","65","35","58","34","0","14","0","14","7","10","0","14","27","18","0","14","27","18","0","14","0","14","0","14","0","14","0","14","7","10","0","14","6","9","283","66",
"1500000US240317006111","Block Group 1; Census Tract 7006.11; Montgomery County; Maryland","986","202","604","195","542","189","62","43","28","27","7","11","0","14","20","31","7","11","63","52","14","22","31","36","18","30","0","14","0","14","0","14","0","14","0","14","21","24","47","46","251","90",
"1500000US240317006112","Block Group 2; Census Tract 7006.11; Montgomery County; Maryland","1226","595","714","300","557","263","157","91","99","66","58","62","0","14","0","14","0","14","67","67","63","62","4","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","11","438","326",
"1500000US240317006113","Block Group 3; Census Tract 7006.11; Montgomery County; Maryland","973","228","550","153","427","142","123","64","110","60","0","14","0","14","13","15","0","14","55","37","10","15","17","21","28","26","0","14","0","14","0","14","0","14","0","14","8","13","0","14","360","181",
"1500000US240317006131","Block Group 1; Census Tract 7006.13; Montgomery County; Maryland","1343","264","800","259","731","232","69","80","16","33","53","72","0","14","0","14","0","14","51","46","0","14","13","22","38","44","0","14","0","14","0","14","0","14","0","14","41","61","16","26","435","158",
"1500000US240317006132","Block Group 2; Census Tract 7006.13; Montgomery County; Maryland","1201","265","836","251","743","224","93","77","93","77","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","21","351","156",
"1500000US240317006133","Block Group 3; Census Tract 7006.13; Montgomery County; Maryland","365","147","283","131","283","131","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","65","62",
"1500000US240317006134","Block Group 4; Census Tract 7006.13; Montgomery County; Maryland","771","389","688","382","644","374","44","47","44","47","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","45","0","14","47","47",
"1500000US240317006141","Block Group 1; Census Tract 7006.14; Montgomery County; Maryland","1096","458","856","403","750","397","106","93","106","93","0","14","0","14","0","14","0","14","61","78","61","78","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","179","108",
"1500000US240317006142","Block Group 2; Census Tract 7006.14; Montgomery County; Maryland","1119","369","965","342","925","336","40","41","40","41","0","14","0","14","0","14","0","14","91","95","91","95","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","63","62",
"1500000US240317006143","Block Group 3; Census Tract 7006.14; Montgomery County; Maryland","938","371","531","258","484","255","47","44","47","44","0","14","0","14","0","14","0","14","76","75","0","14","76","75","0","14","0","14","0","14","0","14","0","14","0","14","0","14","119","177","212","137",
"1500000US240317006151","Block Group 1; Census Tract 7006.15; Montgomery County; Maryland","662","100","463","103","463","103","0","14","0","14","0","14","0","14","0","14","0","14","16","14","0","14","16","14","0","14","0","14","0","14","0","14","0","14","0","14","5","7","0","14","178","55",
"1500000US240317006152","Block Group 2; Census Tract 7006.15; Montgomery County; Maryland","771","202","457","151","366","94","91","115","91","115","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","12","303","111",
"1500000US240317006161","Block Group 1; Census Tract 7006.16; Montgomery County; Maryland","1116","278","567","162","555","159","12","20","12","20","0","14","0","14","0","14","0","14","14","21","0","14","14","21","0","14","0","14","0","14","0","14","0","14","0","14","14","23","0","14","521","252",
"1500000US240317006162","Block Group 2; Census Tract 7006.16; Montgomery County; Maryland","725","281","438","195","358","177","80","93","80","93","0","14","0","14","0","14","0","14","41","32","18","22","23","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","246","131",
"1500000US240317006163","Block Group 3; Census Tract 7006.16; Montgomery County; Maryland","957","307","490","174","472","168","18","29","18","29","0","14","0","14","0","14","0","14","26","28","0","14","26","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","430","269",
"1500000US240317006171","Block Group 1; Census Tract 7006.17; Montgomery County; Maryland","1032","145","670","129","590","111","80","58","39","42","7","12","0","14","34","45","0","14","54","35","0","14","54","35","0","14","0","14","0","14","12","20","0","14","0","14","0","14","6","10","290","117",
"1500000US240317006181","Block Group 1; Census Tract 7006.18; Montgomery County; Maryland","550","156","271","101","230","91","41","45","40","46","0","14","0","14","1","6","0","14","13","17","0","14","13","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","266","119",
"1500000US240317006182","Block Group 2; Census Tract 7006.18; Montgomery County; Maryland","1526","586","761","227","603","178","158","117","158","117","0","14","0","14","0","14","0","14","41","35","0","14","13","19","12","18","16","25","0","14","17","27","0","14","0","14","0","14","35","58","672","558",
"1500000US240317006183","Block Group 3; Census Tract 7006.18; Montgomery County; Maryland","653","165","444","125","417","126","27","31","10","16","0","14","0","14","0","14","17","27","42","38","0","14","42","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","167","83",
"1500000US240317007061","Block Group 1; Census Tract 7007.06; Montgomery County; Maryland","578","141","318","106","272","97","46","46","46","46","0","14","0","14","0","14","0","14","18","18","1","8","7","11","10","14","0","14","0","14","10","18","0","14","0","14","10","17","10","15","212","85",
"1500000US240317007062","Block Group 2; Census Tract 7007.06; Montgomery County; Maryland","1389","379","1147","357","652","221","495","305","214","138","8","16","273","266","0","14","0","14","152","149","152","149","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","90","68",
"1500000US240317007063","Block Group 3; Census Tract 7007.06; Montgomery County; Maryland","629","176","331","111","265","93","66","52","36","34","30","41","0","14","0","14","0","14","41","39","0","14","29","36","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","257","90",
"1500000US240317007101","Block Group 1; Census Tract 7007.10; Montgomery County; Maryland","778","413","738","411","495","245","243","242","65","60","178","237","0","14","0","14","0","14","9","18","9","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","36",
"1500000US240317007102","Block Group 2; Census Tract 7007.10; Montgomery County; Maryland","625","339","531","321","505","308","26","44","26","44","0","14","0","14","0","14","0","14","41","51","0","14","41","51","0","14","0","14","0","14","0","14","0","14","0","14","6","12","0","14","47","55",
"1500000US240317007103","Block Group 3; Census Tract 7007.10; Montgomery County; Maryland","555","267","320","175","316","167","4","43","0","14","2","22","2","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","235","241",
"1500000US240317007104","Block Group 4; Census Tract 7007.10; Montgomery County; Maryland","1000","452","821","362","687","287","134","222","134","222","0","14","0","14","0","14","0","14","62","87","62","87","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","117","129",
"1500000US240317007105","Block Group 5; Census Tract 7007.10; Montgomery County; Maryland","361","191","230","114","230","114","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","131","173",
"1500000US240317007111","Block Group 1; Census Tract 7007.11; Montgomery County; Maryland","1253","355","972","330","872","288","100","75","75","69","24","37","0","14","1","4","0","14","68","42","0","14","63","42","5","8","0","14","0","14","0","14","0","14","0","14","0","14","14","22","199","80",
"1500000US240317007112","Block Group 2; Census Tract 7007.11; Montgomery County; Maryland","1704","456","878","244","830","232","48","61","48","61","0","14","0","14","0","14","0","14","209","123","48","60","161","103","0","14","0","14","0","14","0","14","0","14","0","14","0","14","50","54","567","312",
"1500000US240317007113","Block Group 3; Census Tract 7007.11; Montgomery County; Maryland","922","321","531","180","363","116","168","137","40","37","128","133","0","14","0","14","0","14","310","230","184","182","50","77","76","65","0","14","0","14","0","14","0","14","0","14","2","4","2","4","77","32",
"1500000US240317007131","Block Group 1; Census Tract 7007.13; Montgomery County; Maryland","611","172","380","129","289","117","91","81","50","55","41","62","0","14","0","14","0","14","71","50","41","39","22","24","8","14","0","14","0","14","0","14","0","14","0","14","0","14","8","16","152","111",
"1500000US240317007132","Block Group 2; Census Tract 7007.13; Montgomery County; Maryland","1036","252","980","244","742","200","238","140","138","93","29","48","71","74","0","14","0","14","32","44","32","44","0","14","0","14","0","14","0","14","0","14","0","14","0","14","24","20","0","14","0","14",
"1500000US240317007133","Block Group 3; Census Tract 7007.13; Montgomery County; Maryland","12","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","21",
"1500000US240317007134","Block Group 4; Census Tract 7007.13; Montgomery County; Maryland","841","220","596","161","493","147","103","71","65","60","6","10","0","14","0","14","32","38","48","45","24","35","24","30","0","14","0","14","0","14","64","97","0","14","0","14","51","71","0","14","82","60",
"1500000US240317007151","Block Group 1; Census Tract 7007.15; Montgomery County; Maryland","1398","622","1280","624","1110","528","170","144","170","144","0","14","0","14","0","14","0","14","18","21","0","14","18","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","100","78",
"1500000US240317007152","Block Group 2; Census Tract 7007.15; Montgomery County; Maryland","1857","367","1599","352","1538","350","61","50","40","34","21","35","0","14","0","14","0","14","93","75","58","67","35","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","165","105",
"1500000US240317007181","Block Group 1; Census Tract 7007.18; Montgomery County; Maryland","628","194","408","138","408","138","0","14","0","14","0","14","0","14","0","14","0","14","18","30","0","14","18","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","24","38","178","113",
"1500000US240317007182","Block Group 2; Census Tract 7007.18; Montgomery County; Maryland","1214","281","733","222","658","212","75","79","60","74","15","25","0","14","0","14","0","14","78","86","0","14","78","86","0","14","0","14","0","14","0","14","0","14","0","14","20","26","0","14","383","148",
"1500000US240317007183","Block Group 3; Census Tract 7007.18; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317007184","Block Group 4; Census Tract 7007.18; Montgomery County; Maryland","767","231","247","110","179","100","68","52","68","52","0","14","0","14","0","14","0","14","69","61","0","14","69","61","0","14","0","14","0","14","0","14","0","14","0","14","13","3","13","20","425","194",
"1500000US240317007201","Block Group 1; Census Tract 7007.20; Montgomery County; Maryland","624","188","402","154","367","134","35","32","35","32","0","14","0","14","0","14","0","14","34","41","23","36","11","16","0","14","0","14","0","14","0","14","0","14","0","14","6","10","0","14","182","93",
"1500000US240317007202","Block Group 2; Census Tract 7007.20; Montgomery County; Maryland","497","168","287","81","278","79","9","11","9","11","0","14","0","14","0","14","0","14","5","8","0","14","5","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","205","127",
"1500000US240317007203","Block Group 3; Census Tract 7007.20; Montgomery County; Maryland","854","250","720","244","603","219","117","95","60","54","57","77","0","14","0","14","0","14","24","25","8","13","16","21","0","14","0","14","0","14","7","10","0","14","0","14","12","18","0","14","91","81",
"1500000US240317007211","Block Group 1; Census Tract 7007.21; Montgomery County; Maryland","1389","315","878","191","709","185","169","141","169","141","0","14","0","14","0","14","0","14","275","145","171","113","94","71","10","16","0","14","0","14","0","14","0","14","0","14","0","14","63","76","173","171",
"1500000US240317007212","Block Group 2; Census Tract 7007.21; Montgomery County; Maryland","636","190","453","176","390","176","63","68","63","68","0","14","0","14","0","14","0","14","89","68","12","19","77","65","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","15","84","69",
"1500000US240317007231","Block Group 1; Census Tract 7007.23; Montgomery County; Maryland","22","26","22","26","22","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317007232","Block Group 2; Census Tract 7007.23; Montgomery County; Maryland","858","365","550","283","484","287","66","51","66","51","0","14","0","14","0","14","0","14","93","69","49","53","6","13","38","63","0","14","0","14","0","14","0","14","0","14","58","84","0","14","157","129",
"1500000US240317007233","Block Group 3; Census Tract 7007.23; Montgomery County; Maryland","87","73","63","64","63","64","0","14","0","14","0","14","0","14","0","14","0","14","24","36","24","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317007234","Block Group 4; Census Tract 7007.23; Montgomery County; Maryland","491","173","419","149","370","124","49","51","49","51","0","14","0","14","0","14","0","14","36","42","17","31","8","17","11","19","0","14","0","14","0","14","0","14","0","14","4","12","0","14","32","43",
"1500000US240317007241","Block Group 1; Census Tract 7007.24; Montgomery County; Maryland","874","317","791","318","621","220","170","140","170","140","0","14","0","14","0","14","0","14","12","22","12","22","0","14","0","14","0","14","0","14","13","21","0","14","0","14","0","14","41","59","17","20",
"1500000US240317007242","Block Group 2; Census Tract 7007.24; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317007243","Block Group 3; Census Tract 7007.24; Montgomery County; Maryland","624","275","334","165","334","165","0","14","0","14","0","14","0","14","0","14","0","14","139","109","139","109","0","14","0","14","0","14","0","14","59","76","0","14","0","14","0","14","41","41","51","67",
"1500000US240317007251","Block Group 1; Census Tract 7007.25; Montgomery County; Maryland","1438","425","1060","390","758","342","302","181","291","176","11","18","0","14","0","14","0","14","15","41","15","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","31","0","14","344","139",
"1500000US240317007252","Block Group 2; Census Tract 7007.25; Montgomery County; Maryland","1116","404","786","290","624","244","162","126","162","126","0","14","0","14","0","14","0","14","129","97","129","97","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","63","0","14","168","144",
"1500000US240317007261","Block Group 1; Census Tract 7007.26; Montgomery County; Maryland","1458","519","1021","408","889","384","132","97","132","97","0","14","0","14","0","14","0","14","17","30","17","30","0","14","0","14","0","14","0","14","0","14","0","14","33","52","0","14","18","30","369","279",
"1500000US240317007262","Block Group 2; Census Tract 7007.26; Montgomery County; Maryland","967","458","675","454","631","435","44","54","44","54","0","14","0","14","0","14","0","14","26","32","15","20","11","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","24","251","325",
"1500000US240317007271","Block Group 1; Census Tract 7007.27; Montgomery County; Maryland","951","142","645","140","505","113","140","77","137","77","3","5","0","14","0","14","0","14","129","57","101","55","18","22","10","16","0","14","0","14","36","45","0","14","0","14","9","15","43","47","89","54",
"1500000US240317007281","Block Group 1; Census Tract 7007.28; Montgomery County; Maryland","577","157","273","125","222","100","51","66","51","66","0","14","0","14","0","14","0","14","89","74","10","18","79","72","0","14","0","14","0","14","0","14","0","14","0","14","32","32","0","14","183","121",
"1500000US240317007282","Block Group 2; Census Tract 7007.28; Montgomery County; Maryland","575","178","435","154","281","135","154","74","130","78","24","26","0","14","0","14","0","14","41","34","9","14","26","26","6","10","0","14","0","14","0","14","0","14","0","14","4","8","12","18","83","50",
"1500000US240317007291","Block Group 1; Census Tract 7007.29; Montgomery County; Maryland","527","276","331","221","283","214","48","33","48","33","0","14","0","14","0","14","0","14","33","52","0","14","33","52","0","14","0","14","0","14","12","21","0","14","0","14","0","14","12","20","139","87",
"1500000US240317007292","Block Group 2; Census Tract 7007.29; Montgomery County; Maryland","873","170","620","141","510","113","110","67","72","53","38","44","0","14","0","14","0","14","64","42","0","14","52","39","12","20","0","14","0","14","0","14","0","14","0","14","0","14","28","39","161","78",
"1500000US240317007301","Block Group 1; Census Tract 7007.30; Montgomery County; Maryland","1407","312","1081","276","880","268","201","157","191","156","10","19","0","14","0","14","0","14","199","102","77","83","93","105","29","44","0","14","0","14","0","14","0","14","0","14","8","13","11","21","108","72",
"1500000US240317007302","Block Group 2; Census Tract 7007.30; Montgomery County; Maryland","908","257","696","268","637","260","59","51","47","47","12","18","0","14","0","14","0","14","24","38","0","14","0","14","24","38","0","14","0","14","0","14","0","14","0","14","0","14","10","17","178","83",
"1500000US240317007311","Block Group 1; Census Tract 7007.31; Montgomery County; Maryland","2075","345","1290","323","873","224","417","238","359","206","54","79","0","14","0","14","4","9","254","169","231","175","23","33","0","14","0","14","0","14","0","14","0","14","0","14","0","14","186","257","345","165",
"1500000US240317007321","Block Group 1; Census Tract 7007.32; Montgomery County; Maryland","373","135","275","117","155","84","120","110","107","108","0","14","0","14","0","14","13","21","35","41","35","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","17","0","14","54","48",
"1500000US240317007322","Block Group 2; Census Tract 7007.32; Montgomery County; Maryland","1535","405","1037","289","723","178","314","270","108","76","173","259","33","49","0","14","0","14","103","88","92","91","11","21","0","14","0","14","0","14","76","112","0","14","23","37","114","121","110","121","72","53",
"1500000US240317007331","Block Group 1; Census Tract 7007.33; Montgomery County; Maryland","1533","350","1150","269","1039","271","111","93","111","93","0","14","0","14","0","14","0","14","107","72","72","60","24","29","0","14","11","17","0","14","0","14","0","14","0","14","0","14","20","34","256","164",
"1500000US240317007332","Block Group 2; Census Tract 7007.33; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317007333","Block Group 3; Census Tract 7007.33; Montgomery County; Maryland","1519","308","1166","298","999","239","167","107","167","107","0","14","0","14","0","14","0","14","88","64","56","52","32","36","0","14","0","14","0","14","0","14","0","14","0","14","11","18","19","30","235","103",
"1500000US240317008101","Block Group 1; Census Tract 7008.10; Montgomery County; Maryland","788","389","635","393","472","247","163","170","163","170","0","14","0","14","0","14","0","14","32","43","32","43","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","114","89",
"1500000US240317008102","Block Group 2; Census Tract 7008.10; Montgomery County; Maryland","1614","475","1036","297","942","283","94","62","69","56","25","31","0","14","0","14","0","14","104","81","31","39","73","64","0","14","0","14","0","14","0","14","0","14","0","14","90","132","24","73","360","253",
"1500000US240317008103","Block Group 3; Census Tract 7008.10; Montgomery County; Maryland","1290","524","909","338","887","337","22","25","22","25","0","14","0","14","0","14","0","14","111","106","65","87","28","31","18","30","0","14","0","14","0","14","0","14","0","14","30","31","8","12","232","198",
"1500000US240317008111","Block Group 1; Census Tract 7008.11; Montgomery County; Maryland","597","206","324","128","324","128","0","14","0","14","0","14","0","14","0","14","0","14","19","23","19","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","254","194",
"1500000US240317008112","Block Group 2; Census Tract 7008.11; Montgomery County; Maryland","1758","398","1340","342","1060","284","280","175","103","96","129","92","37","55","0","14","11","11","210","202","207","202","3","6","0","14","0","14","0","14","31","39","0","14","0","14","15","25","20","24","142","134",
"1500000US240317008121","Block Group 1; Census Tract 7008.12; Montgomery County; Maryland","710","238","418","169","352","153","66","64","51","60","15","22","0","14","0","14","0","14","27","32","0","14","27","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","10","264","125",
"1500000US240317008122","Block Group 2; Census Tract 7008.12; Montgomery County; Maryland","1401","379","1203","374","867","192","336","314","125","75","211","313","0","14","0","14","0","14","74","75","38","38","36","58","0","14","0","14","0","14","0","14","0","14","7","12","0","14","0","14","117","81",
